timestamp,tracker,dx,dy,dz
0.1321630477905273,ifo001,0.271067675972522,0.040689045512825484,0.2913189259524877
0.1321630477905273,ifo002,0.09209220623474043,0.3260907468382327,0.21256493214380784
0.1691629886627197,ifo001,0.27582563658363757,0.04378154771143507,0.286362347879784
0.1691629886627197,ifo002,0.09240877069058871,0.32661937559983184,0.21161380527326232
0.1921629905700683,ifo001,0.2786231653809576,0.04536952694657715,0.28339149199956476
0.1921629905700683,ifo002,0.09291807618931548,0.3269173469074822,0.2109295602997585
0.2331604957580566,ifo001,0.28186100240527945,0.04731117213886852,0.2798500103875957
0.2331604957580566,ifo002,0.09442850774293796,0.3273841101206554,0.20953019201525233
0.2601604461669922,ifo001,0.2838751274284839,0.04815930759392672,0.2776609319287386
0.2601604461669922,ifo002,0.09585032785952836,0.32764083782154707,0.20848068505455275
0.3051605224609375,ifo001,0.2865294726694652,0.04872501559097597,0.27482127673711393
0.3051605224609375,ifo002,0.09898586552845753,0.3279626087463865,0.20650018326831276
0.3321616649627685,ifo001,0.28802476927774107,0.048619193703171214,0.27327258604945637
0.3321616649627685,ifo002,0.10133318014709837,0.3280807544528041,0.2051696984424226
0.3621618747711181,ifo001,0.2895251309293216,0.04809949807949564,0.2717749746478874
0.3621618747711181,ifo002,0.10435671585250378,0.3281337311003536,0.20356308695497963
0.4031617641448974,ifo001,0.29138286322724705,0.046729460388313396,0.2700229333766088
0.4031617641448974,ifo002,0.10920487394309225,0.3280484237151037,0.20114305159539858
0.4275853633880615,ifo001,0.3780097688370334,-0.010946955177784452,0.13034100980162838
0.4275853633880615,ifo002,0.2678718313224073,0.15893009812766137,0.00623337688509773
0.4341623783111572,ifo001,0.3781956021643598,-0.011121544328356868,0.12978596902319497
0.4341623783111572,ifo002,0.2677291160443855,0.1581948983193617,0.009307006947815277
0.4671931266784668,ifo001,0.37982248805206814,0.0013778840696948363,0.12543117238321222
0.4671931266784668,ifo002,0.26693210646552,0.15430327866362553,0.025394066653130543
0.4691622257232666,ifo001,0.3800439490612765,0.0012973722734434595,0.12475942291904853
0.4691622257232666,ifo002,0.2668801314165733,0.15406086247794298,0.026387471137983842
0.4901623725891113,ifo001,0.37966045181643326,0.0006873976295301808,0.12592644206456682
0.4901623725891113,ifo002,0.26629231232731837,0.15140341925222725,0.03722365353325524
0.4984745979309082,ifo001,0.3793894573862438,0.0004432449505775908,0.12674163940112693
0.4984745979309082,ifo002,0.2652906350954969,0.14970597095618235,0.08791534199068257
0.5274746417999268,ifo001,0.37842188003476823,-0.00047144384827370247,0.12960192302450382
0.5274746417999268,ifo002,0.2638881277772383,0.14539378555113563,0.12590862180762263
0.5331635475158691,ifo001,0.3785866931445694,-0.0006967765016717122,0.12911866742019293
0.5331635475158691,ifo002,0.2636733140363942,0.14458232174338567,0.12916853547007656
0.5336990356445312,ifo001,0.3786720890440828,-0.0015433785592153643,0.1288606493915549
0.5336990356445312,ifo002,0.2626338487317488,0.1447332671697422,0.12914935264994776
0.5494682788848877,ifo001,0.3730813539642238,0.002911403606749136,0.14422838504698068
0.5494682788848877,ifo002,0.2620638281168281,0.14242708834281959,0.13838017645010753
0.5564744472503662,ifo001,0.3728185393760165,0.0026404183025308765,0.14491157610322689
0.5564744472503662,ifo002,0.2615299862158898,0.14120876638513574,0.1534045945607806
0.5588841438293457,ifo001,0.37322802061248206,0.0017386112930632839,0.14386737594208188
0.5588841438293457,ifo002,0.25947621040733954,0.13850826976324554,0.15632951425574332
0.5682134628295898,ifo001,0.37188433869054804,0.0025338161753263545,0.14729432579798662
0.5682134628295898,ifo002,0.25815387469559575,0.13685745748898234,0.16210946207189092
0.5701632499694824,ifo001,0.3726891395428663,0.002454439142598716,0.14524730976955552
0.5701632499694824,ifo002,0.2580693366108644,0.13656619540626824,0.16330650696122634
0.5994737148284912,ifo001,0.3715506514280082,0.001279178596026376,0.1481501843587858
0.5994737148284912,ifo002,0.2565280087606368,0.13192058692908426,0.18488774472643593
0.603163480758667,ifo001,0.37228432423992547,0.0011222154300442328,0.14629806067665638
0.603163480758667,ifo002,0.2563357081354838,0.13133119224440146,0.18728260267462876
0.6116988658905029,ifo001,0.37229190561017383,0.001963346332951423,0.14626989535896415
0.6116988658905029,ifo002,0.25550718405453804,0.13002974869512363,0.19279951210775081
0.6274738311767578,ifo001,0.37167877524591575,0.0012848458048949657,0.14782840458773028
0.6274738311767578,ifo002,0.2546081063762384,0.12742670808875897,0.2029769938805342
0.6311581134796143,ifo001,0.37237278854433054,0.0010935651445900944,0.14607296281993415
0.6311581134796143,ifo002,0.25440586055038966,0.12681440346050363,0.20542998845074428
