timestamp,px,py,pz,vx,vy,vz
0.1321630477905273,0.0,0.0,0.0,0.0,0.0,0.0
0.1691629886627197,0.0,0.0,0.0,0.0,0.0,0.0
0.1921629905700683,0.0,0.0,0.0,0.0,0.0,0.0
0.2331604957580566,0.0,0.0,0.0,0.0,0.0,0.0
0.2601604461669922,0.0,0.0,0.0,0.0,0.0,0.0
0.3051605224609375,0.0,0.0,0.0,0.0,0.0,0.0
0.3321616649627685,0.0,0.0,0.0,0.0,0.0,0.0
0.3621618747711181,0.0,0.0,0.0,0.0,0.0,0.0
0.4031617641448974,0.0,0.0,0.0,0.0,0.0,0.0
0.4275853633880615,-2.0872261483742567,-0.3502976184934113,0.7700108245266112,-0.1534004446528192,-0.025745083003856414,0.055889463663245015
0.4341623783111572,-2.0882350653879436,-0.3504669442885587,0.7703784103631683,-0.1534004446528189,-0.025745083003857652,0.05588946366324499
0.4671931266784668,-2.0933019968747146,-0.3513173236469183,0.7722244811738125,-0.15340044465282054,-0.025745083003855807,0.05588946366324343
0.4691622257232666,-2.093604057543747,-0.3513680182652782,0.7723345330633269,-0.1534004446528172,-0.025745083003857472,0.05588946366324343
0.4901623725891113,-2.096825489410743,-0.3519086687894277,0.7735082200085079,-0.15340044465282018,-0.025745083003854474,0.05588946366324343
0.4984745979309082,-2.098100588474215,-0.352122667720862,0.773972785824709,-0.15340044465281963,-0.02574508300385725,0.05588946366324343
0.5274746417999268,-2.1025492080986825,-0.3528692762573551,0.7755935827227587,-0.15340044465281497,-0.025745083003856806,0.05588946366324521
0.5331635475158691,-2.1034218887651064,-0.35301573760715144,0.7759115326120534,-0.15340044465282382,-0.025745083003855473,0.055889463663252315
0.5336990356445312,-2.103504032882148,-0.3530295237934781,0.7759414607563624,-0.1534004446528191,-0.025745083003857916,0.055889463663241656
0.5494682788848877,-2.1059230418070634,-0.35343550426956805,0.776822795303441,-0.15340044465281874,-0.025745083003857694,0.055889463663241656
0.5564744472503662,-2.1069977911496305,-0.3536158786557364,0.7772143662957234,-0.1534004446528128,-0.025745083003856584,0.055889463663252315
0.5588841438293457,-2.1073674396763225,-0.353677916494184,0.7773490429451124,-0.15340044465282074,-0.025745083003858138,0.05588946366324521
0.5682134628295898,-2.1087985613592566,-0.35391810058624484,0.7778704535803813,-0.15340044465282057,-0.025745083003856806,0.055889463663252315
0.5701632499694824,-2.109097659573503,-0.35396829801798113,0.7779794261378852,-0.15340044465281472,-0.025745083003855918,0.05588946366324521
0.5994737148284912,-2.1135938979158992,-0.35472289836848936,0.7796175722985712,-0.15340044465281533,-0.025745083003856806,0.055889463663227446
0.603163480758667,-2.1141599096502013,-0.35481789169879496,0.7798237913374582,-0.1534004446528176,-0.025745083003856806,0.05588946366324876
0.6116988658905029,-2.115469241524694,-0.35503763589759973,0.7803008294346352,-0.15340044465282066,-0.02574508300385947,0.05588946366324876
0.6274738311767578,-2.1178891282140264,-0.35544376368811514,0.7811824837837902,-0.15340044465282285,-0.02574508300385725,0.05588946366324876
0.6311581134796143,-2.1184542987575123,-0.3555386158417686,0.7813883963456778,-0.15340044465281732,-0.025745083003858582,0.055889463663241656
0.6316909790039062,-2.1185360405658584,-0.3555523345090512,0.7814181779140359,-0.1534004446528188,-0.025745083003855918,0.05588946366324876
0.6564738750457764,-2.122337747838502,-0.3561903722245996,0.7828032806818381,-0.15340044465282024,-0.025745083003853253,0.05588946366325587
0.6601581573486328,-2.122902918381965,-0.35628522437833876,0.7830091932437302,-0.15340044465281463,-0.025745083003858138,0.05588946366323455
0.697472333908081,-2.128626929658024,-0.3572458809511234,0.7850946625586701,-0.15340044465282135,-0.02574508300385725,0.05588946366324876
0.7031581401824951,-2.1294991348687633,-0.3573922625054533,0.7854124392218527,-0.15340044465281988,-0.02574508300385414,0.05588946366327008
0.7274720668792725,-2.1332289020352926,-0.3580182265664815,0.7867713315444789,-0.15340044465281308,-0.025745083003856806,0.05588946366326297
0.7391552925109863,-2.135021114042167,-0.3583190121801909,0.7874243007588895,-0.15340044465282957,-0.025745083003858582,0.05588946366324876
0.7624721527099609,-2.1385979307646297,-0.3589193066812988,0.7887274675697213,-0.15340044465281497,-0.025745083003857694,0.05588946366327008
0.7642710208892822,-1.9553744493409448,-1.7145524882318721,0.6673663822254814,-0.18456186428558968,-0.2369856996625348,-0.25639877266725897
0.7731554508209229,-1.9569830220446072,-1.7166706107259608,0.6650855279230816,-0.18456020144286614,-0.23698807223514695,-0.2563483319186268
0.7749209403991699,-1.535706103124716,-1.8782802769389422,0.6852300440034207,0.5351935247591708,-0.15324639209685698,-0.30137912610330364
0.7924158573150635,-1.5263332302028163,-1.8809796466957578,0.6799578666911485,0.534957736435663,-0.1532880259255709,-0.3012882914679498
0.7974715232849121,-1.523624748513837,-1.881763421947746,0.6784349115274484,0.5348887553057091,-0.15330074069543187,-0.301259676960397
0.8021552562713623,-1.5211155634927065,-1.8824910295423687,0.6770242595650338,0.5348245113667751,-0.15331279353117466,-0.3012321904659654
0.8025867938995361,-1.5208843807966943,-1.8825581403203817,0.6768943017842857,0.5348185758869972,-0.15331391725658428,-0.30122961015337957
0.8093702793121338,-1.5174879401289294,-1.7521663211330678,0.6706796624843945,0.5739009409673796,-0.05375772111940691,-0.3133885752925458
0.8184714317321777,-1.512257791573892,-1.7526614527493563,0.667828900746605,0.5738036247285967,-0.053774070787840245,-0.313336162585073
0.8301553726196289,-1.5055432885398834,-1.7533005931677637,0.6641712315911921,0.5736758640365496,-0.05379629518836193,-0.3132607632777482
0.8368966579437256,-1.4770447709256491,-1.9151873576792253,0.6608443059151028,0.592626779514462,-0.2602179918310421,-0.31773439770654033
0.8512353897094727,-1.4685258112367148,-1.91899604712733,0.6562975193405141,0.5922992259686621,-0.260213879213703,-0.31759106145126026
0.8591554164886475,-1.463820300690593,-1.9211124454604915,0.6537892815694635,0.5921042505245957,-0.2602125032361968,-0.3175016115775158
0.860471248626709,-1.4630385276439737,-1.9214649703142337,0.6533728072483185,0.5920708829951264,-0.2602123304684252,-0.31748601410588506
0.8713059425354004,-1.2448517102725996,-1.8601218055746764,0.6496711901287207,1.2232057756900199,-0.010454172434819498,-0.2898717717076771
0.8817994594573975,-1.2320022332401743,-1.8602320752789259,0.6466375332859944,1.222945751011288,-0.010498390077778197,-0.2897735549449445
0.8884696960449219,-1.2238377051751157,-1.8602913028236885,0.6447106752870024,1.2227796153880286,-0.01053033111539925,-0.2897092392159921
0.8944966793060303,-1.2164631464586582,-1.8603362683009033,0.6429706872497267,1.2226282486113549,-0.010561889916028022,-0.2896498751227998
0.9011554718017578,-1.2083187975590972,-1.8603753333254833,0.6410495027265772,1.2224590024013509,-0.010599858706259013,-0.2895829162287784
0.9026200771331788,-1.187969727388816,-1.9073635995724694,0.6344389786834796,1.1507440903897832,0.015679341261005675,-0.3103979804323229
0.9144363403320312,-1.1828264228505931,-1.8864346143460593,0.6336918260280409,1.192009057014241,0.015344768354637495,-0.29971310948347973
0.9164698123931884,-1.1803952138264728,-1.8864037403116503,0.6330866216062543,1.1919151863910562,0.015329761989519852,-0.2996742773244234
0.9311561584472656,-1.162843124738506,-1.8861675487209721,0.6287228208723437,1.1912241208883874,0.015199791750521996,-0.2993821474613041
0.9481983184814452,-1.1424934875830242,-1.8858583104817779,0.6236759643717402,1.1903893662677927,0.015002218211325413,-0.29901701751776066
0.9569673538208008,-1.1320316457665396,-1.8856814408223745,0.6210867752000102,1.1899441152298316,0.014881388090056902,-0.2988180151521771
0.9584698677062988,-1.1302397727347708,-1.885649786235854,0.620643684954608,1.1898666615594617,0.014859396513489997,-0.2987831522363571
0.965156078338623,-1.12226853241389,-1.885503832147959,0.6186739341823679,1.189517667629124,0.014757005994951555,-0.29862528558193535
0.9714398384094238,-1.1147812152042964,-1.8853587004810493,0.6168258074795774,1.1891829933128886,0.014654093340762842,-0.2984728517456645
0.9864702224731444,-1.0968899345832224,-1.8849773420175007,0.6124177911187267,1.1883542948919086,0.014382076364864105,-0.2980921870946922
0.9930312633514404,-1.0890887774746307,-1.8847944703882247,0.6104994204467387,1.1879792656350858,0.014252092343362222,-0.29791891339120546
1.0001561641693115,-1.080623758528644,-1.8845836972426069,0.6084203508506225,1.1875622782746742,0.014103335899953606,-0.29772586289683645
1.0252578258514404,-1.0508619920350348,-1.883730142401344,0.6011319811776286,1.1860060589048942,0.013517796878595334,-0.29700548534805726
1.0284702777862549,-1.0470607488773052,-1.8836074241494671,0.600203501905106,1.185796446414738,0.013436120754526826,-0.2969088155760087
1.0291564464569092,-1.0462490574340118,-1.8835807915781055,0.6000053116302917,1.1857513509679407,0.013418480987709813,-0.2968880370810467
1.0406346321105957,-1.032684211998769,-1.8831126924445467,0.5966968757947013,1.1849797162754,0.01311339704543002,-0.2965337160103072
1.0564701557159424,-1.0140132641139026,-1.8823932928374063,0.5921543879739648,1.1838592478886092,0.012662191710816728,-0.29602436707007307
1.0574159622192385,-1.0128998057465322,-1.8823474922441115,0.5918839033587848,1.1837901872757914,0.01263415682399227,-0.2959932072521596
1.0661563873291016,-1.002619661533617,-1.8819085005768006,0.5893887781057479,1.1831401614233634,0.012369418385858921,-0.2957013988463846
1.0967469215393066,-0.9667887403411735,-1.8801348430189808,0.5807217114828336,1.1806881231472701,0.01136546533854954,-0.2946275837974923
1.0984678268432615,-0.9647804737511221,-1.8800234768962056,0.5802372433818679,1.1805415827184866,0.011305558647613623,-0.2945648660334257
1.10015606880188,-0.9628111456311643,-1.879912973381117,0.5797622979051056,1.1803968987463822,0.011246447352000644,-0.29450311085467185
1.1014974117279053,-0.9612470586279107,-1.8798242876968363,0.5793851755079977,1.1802812879221722,0.011199242320749647,-0.2944538854295562
1.111840009689331,-0.9492047727654729,-1.8791136364350898,0.5764842470067095,1.1793700551505637,0.010828241266089833,-0.2940696806474712
1.1257812976837158,-0.9330245724812336,-1.8780783955086466,0.5725935101961639,1.1780848100723702,0.010309101971408552,-0.29353935231972805
1.1264679431915283,-0.9322292690670118,-1.8780250523288,0.5724024656848705,1.1780197767615057,0.010282986084746426,-0.29351288050689206
1.1301565170288086,-0.9279596711695808,-1.8777346461517137,0.5713771416586577,1.1776675953694156,0.01014183805629898,-0.2933701334133705
1.133012771606445,-0.9246566312989355,-1.877505274925106,0.5705842739140992,1.1773915824495642,0.010031557581584138,-0.29325897700557846
1.1456294059753418,-0.9101001634023236,-1.876444316062921,0.5670934766830138,1.1761373195209437,0.00953445601306413,-0.2927617879639328
1.1537823677062988,-0.9007239725674632,-1.875716395084842,0.5648476524369279,1.1752957749172186,0.00920488767094696,-0.2924354450646316
1.1564679145812988,-0.8976408918065184,-1.8754692020008434,0.5641096006831008,1.1750131370481594,0.009094950321959061,-0.29232713507828834
1.163156509399414,-0.8899741119263158,-1.8748373398373168,0.5622751021898562,1.1742973290771435,0.00881825954949278,-0.29205571619337256
1.167877435684204,-0.8845731987689467,-1.8743772890057926,0.5609834435354077,1.1737817908709989,0.008620552749619037,-0.29186277895622936
1.182800054550171,-0.8675600084686144,-1.8728450535949257,0.5569177161097381,1.172095029146572,0.007983118682666657,-0.29124614462838494
1.1964678764343262,-0.8520592810309706,-1.8713353275766451,0.5532165417325565,1.1704721710592256,0.007383740321323273,-0.2906734733317915
1.2011258602142334,-0.8467952753083923,-1.8707971178571192,0.5519600876248232,1.1699017225934476,0.007176323921505912,-0.29047683555644177
1.205156326293945,-0.8422482766438204,-1.8703215739613022,0.5508748957468663,1.169400901472308,0.006995628076396088,-0.29030615475136656
1.2128427028656006,-0.8335973974089628,-1.8693891580968192,0.5488104516513728,1.1684270588631591,0.006648017701337494,-0.2899794141398946
1.225471258163452,-0.8194443471635262,-1.8677836825817486,0.5454329403194729,1.1667729945803593,0.006068892983215335,-0.2894396129241166
1.2264676094055176,-0.8183309748437111,-1.8676530884855005,0.5451672150089921,1.1666396040803875,0.006022804844107554,-0.28939689298815274
1.2340030670166016,-0.8099262422624358,-1.8666466414916734,0.5431610224113577,1.165616944883583,0.005672483783548898,-0.2890732988579394
1.234156608581543,-0.8097552804179173,-1.8666257887087738,0.5431202084190696,1.1655958525863106,0.005665314438061841,-0.2890666970540767
1.2496850490570068,-0.792526636639038,-1.864445003149779,0.5390054571550689,1.1634096483588081,0.004934332128726737,-0.2883978109827705
1.258467674255371,-0.7828376615132893,-1.8631481395585858,0.5366893885297479,1.1621262502297416,0.004516218612508283,-0.2880188913683934
1.2666890621185305,-0.7738050838246799,-1.86189225961364,0.5345284390434921,1.1608938148752816,0.004122197288936036,-0.2876641756713134
1.2691566944122314,-0.7711011183354621,-1.861507373308573,0.5338811537029837,1.1605180100881807,0.004003487065496358,-0.2875577494967132
1.276132345199585,-0.7634754873039666,-1.8603994695219335,0.532054608188159,1.1594408796232063,0.003666911175727705,-0.2872570954066802
