timestamp,tracker,nis,S,R_eff,roll_mean_global,roll_mean_tracker,q50,q90,q95,q99
0.4396708011627197,ifo001,0.7159280981593937,4.31866658667416,0.6400000000000001,0.7159280981593937,0.7159280981593937,0.455,2.706,3.841,6.635
0.5346622467041016,ifo001,0.01828746325696607,1.6041634694865667,0.6395423898662252,0.3671077807081799,0.3671077807081799,0.455,2.706,3.841,6.635
0.682960033416748,ifo001,0.2759027826973932,1.9189865748073114,0.637502071561605,0.3367061147045843,0.3367061147045843,0.455,2.706,3.841,6.635
0.8467659950256348,ifo001,0.01519920141447173,1.532017917276797,0.6344292932763763,0.25632938638205616,0.25632938638205616,0.455,2.706,3.841,6.635
1.0743765830993652,ifo002,0.4641591375206117,9.423502985301704,0.6400000000000001,0.2978953366097673,0.4641591375206117,0.455,2.706,3.841,6.635
1.0892932415008545,ifo001,0.06871185627197363,1.6628851732348346,0.6299341499022098,0.2596980898868017,0.21880588036003967,0.455,2.706,3.841,6.635
1.1237878799438477,ifo002,0.0014306567990628825,1.340531769568263,0.6391315500088999,0.22280274230283897,0.2327948971598373,0.455,2.706,3.841,6.635
1.1526753902435305,ifo002,0.00445294416401255,0.9981422656679146,0.6366751294001792,0.1955090175354857,0.15668091282789573,0.455,2.706,3.841,6.635
1.1571457386016846,ifo002,0.0015108073164606481,0.8647919518916258,0.6327334816801861,0.1739536608444829,0.11788838645003695,0.455,2.706,3.841,6.635
1.177311897277832,ifo001,0.15888920691530495,1.4691198799175547,0.6242216052595012,0.1724472154515651,0.20881976811925054,0.455,2.706,3.841,6.635
1.2088580131530762,ifo002,0.02618984206249755,0.926586518063379,0.6274032238458892,0.15915109059801352,0.09954867757252907,0.455,2.706,3.841,6.635
1.236938714981079,ifo002,0.02620245149443579,0.8280746093023102,0.6208381368939418,0.14807203733938204,0.08732430655951352,0.455,2.706,3.841,6.635
1.338294267654419,ifo001,0.000737185223019337,2.676333640690638,0.6175706967758728,0.1367385871765849,0.17909368484836038,0.455,2.706,3.841,6.635
1.3445632457733154,ifo001,0.0420543975096904,0.9584874037579374,0.6097536684160112,0.12997543077180673,0.16196377393102662,0.455,2.706,3.841,6.635
1.3544080257415771,ifo001,0.08872772959394117,0.9354707990261396,0.600964921020351,0.12722558402661568,0.15382643567135046,0.455,2.706,3.841,6.635
1.4610073566436768,ifo001,0.002593391110643151,1.3278831720038,0.5914078705211004,0.11943607196936741,0.13870313121527972,0.455,2.706,3.841,6.635
1.4773907661437988,ifo001,0.013316586520777884,0.815653509963332,0.5809833784676373,0.11319374929592096,0.12730435442487048,0.455,2.706,3.841,6.635
1.5314340591430664,ifo002,0.17640158065014275,1.8355366919189469,0.6131437329470824,0.11670529548226662,0.10004963142960342,0.455,2.706,3.841,6.635
1.6242403984069824,ifo002,0.05984361529218745,1.9264225658307024,0.6047393975107177,0.11371257547226246,0.09502387941242642,0.455,2.706,3.841,6.635
1.6574811935424805,ifo001,0.0012324678402957758,1.0200359031691812,0.5698179912320921,0.10808857009066412,0.11679836387615593,0.455,2.706,3.841,6.635
1.7108235359191897,ifo002,0.0018468444326280636,1.4171493219103233,0.5954619221519479,0.10302944029742431,0.08467087552578216,0.455,2.706,3.841,6.635
1.728003978729248,ifo001,0.014291684701842429,0.9266444480059078,0.5579797681936925,0.09899590595217057,0.10891323470890103,0.455,2.706,3.841,6.635
1.7628686428070068,ifo002,0.001910970497006298,0.9225094949625685,0.5852813205816393,0.09477482180194605,0.07639488502290456,0.455,2.706,3.841,6.635
1.782198190689087,ifo002,0.0001510593336326615,0.8123819298226851,0.5743006305426868,0.09083216503243298,0.06946362814206167,0.455,2.706,3.841,6.635
1.797520637512207,ifo002,0.0014352767522008345,0.7439398542195075,0.562615440746192,0.0872562895012237,0.06379459885957327,0.455,2.706,3.841,6.635
1.8174223899841309,ifo001,0.00040060286670586074,1.085132427306228,0.5455954154060364,0.08391568616912687,0.10116233243445852,0.455,2.706,3.841,6.635
1.846165895462036,ifo002,0.0007327053973436788,0.7627368137363095,0.5503250996834801,0.0808348350294312,0.0589436839778633,0.455,2.706,3.841,6.635
1.8838927745819087,ifo002,3.0803725694512084e-07,0.707855758729056,0.5375195605135832,0.07794788763685355,0.05473344283924856,0.455,2.706,3.841,6.635
1.9695570468902588,ifo001,0.00497755121047598,1.6379517802516892,0.5327179890053553,0.07543166913939224,0.09475001368619301,0.455,2.706,3.841,6.635
1.971461057662964,ifo001,0.004183663061171729,0.7873952940026598,0.5194450561065764,0.07305673560345156,0.08908961677212919,0.455,2.706,3.841,6.635
1.994584560394287,ifo001,0.00046037397546804556,0.8253268655188448,0.5058543069617182,0.07071491748641984,0.08387613190173736,0.455,2.706,3.841,6.635
2.161198377609253,ifo001,0.000549877703735285,1.2074388569817776,0.49201039336040225,0.06852225999321095,0.0792468955574039,0.455,2.706,3.841,6.635
2.171639919281006,ifo001,6.328149177942123e-05,0.6973232214402596,0.4800000000000001,0.06644774549316756,0.07507933692237105,0.455,2.706,3.841,6.635
2.220296859741211,ifo002,1.3041715749778254e-05,1.3719927320894256,0.5242840654069746,0.06449378361736116,0.051085416097681975,0.455,2.706,3.841,6.635
2.3289780616760254,ifo002,0.0011779314974510987,1.1668776546387707,0.5107009126681599,0.06268475927107801,0.047966198310167546,0.455,2.706,3.841,6.635
2.3504021167755127,ifo001,0.003287865056428666,0.8649397911862966,0.4800000000000001,0.06103484554289332,0.07148976332907392,0.455,2.706,3.841,6.635
2.409644842147827,ifo002,0.0008358815024919047,1.0581776766820137,0.4968503143187252,0.059407846514774355,0.04519382673324545,0.455,2.706,3.841,6.635
2.439197063446045,ifo001,0.007402663130229785,0.8121847785530358,0.4800000000000001,0.058039289057286336,0.06843799665293848,0.455,2.706,3.841,6.635
2.4707157611846924,ifo002,0.005630205034526607,0.7560745630750072,0.48280283551816766,0.056695466390036094,0.042995847749983294,0.455,2.706,3.841,6.635
2.487588405609131,ifo002,0.00043581775465273843,0.668868542776158,0.4800000000000001,0.0552889751741515,0.04075584617128168,0.455,2.706,3.841,6.635
2.5026895999908447,ifo002,0.0062552749050256325,0.6258194596067367,0.4800000000000001,0.05409303126514843,0.03903081760796888,0.455,2.706,3.841,6.635
2.53413987159729,ifo001,0.0035020743579315884,0.9386495594786437,0.4800000000000001,0.05288848467211946,0.06548636382134726,0.455,2.706,3.841,6.635
2.6272993087768555,ifo002,1.246375557572883e-05,0.7852460361829872,0.4800000000000001,0.05165880976708356,0.03717280075785492,0.455,2.706,3.841,6.635
2.6387202739715576,ifo002,0.0037370682180466884,0.6413292619864582,0.4800000000000001,0.05056967927733272,0.035652994733318184,0.455,2.706,3.841,6.635
2.789459466934204,ifo001,0.013453211060630474,1.9331893606040094,0.4800000000000001,0.04974486887251712,0.06322405283175088,0.455,2.706,3.841,6.635
2.7937731742858887,ifo001,0.0010616932359745644,0.7936245465956093,0.4800000000000001,0.04868653896737489,0.060633954515260206,0.455,2.706,3.841,6.635
2.813583850860596,ifo001,4.998557710718136e-05,0.9616840612183333,0.4800000000000001,0.04765171868247558,0.05821059575773409,0.455,2.706,3.841,6.635
2.9465153217315674,ifo001,0.006864325482048016,0.8923167109207246,0.4800000000000001,0.04680198132413333,0.056235739208669235,0.455,2.706,3.841,6.635
2.9519283771514893,ifo001,0.002009099647230963,0.659545912503561,0.4800000000000001,0.04588784088174757,0.054227345150838185,0.455,2.706,3.841,6.635
3.0076491832733154,ifo002,0.006639127276824484,1.2984500063414668,0.4800000000000001,0.04510286660964911,0.03439152223520976,0.455,2.706,3.841,6.635
3.092146396636963,ifo002,0.00333894780007594,1.358879437935451,0.4800000000000001,0.04428396624083395,0.033097664967079186,0.455,2.706,3.841,6.635
3.1288504600524902,ifo001,0.0009452046567813475,0.8137157654743206,0.4800000000000001,0.043450528518063705,0.052324411561764726,0.455,2.706,3.841,6.635
3.191389560699463,ifo002,0.001989404249501135,1.0997333889804115,0.4800000000000001,0.042668243154505923,0.03185333453837606,0.455,2.706,3.841,6.635
3.2045562267303467,ifo001,0.0045736656072398385,0.7554157609005501,0.4800000000000001,0.041962788014741736,0.05067783411505697,0.455,2.706,3.841,6.635
3.2438106536865234,ifo002,0.0011446943499737164,0.748787066943837,0.4800000000000001,0.041220640857200494,0.03067223299266828,0.455,2.706,3.841,6.635
3.2648684978485107,ifo002,0.0027684109071157807,0.6867483980893067,0.4800000000000001,0.04053399389380613,0.02963875810061078,0.455,2.706,3.841,6.635
3.269397735595703,ifo002,0.0009100350929923733,0.6378794259975543,0.4800000000000001,0.03983883672186203,0.028612732278910123,0.455,2.706,3.841,6.635
